"Commodity";"Country Of Destination";"2022 Quantity";"2022 FOB";"2023 Quantity";"2023 FOB"
"Christmas Decor";"Northern Mariana Islands";..;..;100.00;459.00
"Christmas Decor";"Sao Tome And Principe, Dem. Rep. Of";..;..;..;..
"Christmas Decor";"Tajikistan";..;..;..;..
"Christmas Decor";"Armenia";..;..;..;..
"Christmas Decor";"Midway Islands";..;..;..;..
"Christmas Decor";"Moldova, Republic Of";..;..;..;..
"Christmas Decor";"Greenland";..;..;..;..
"Christmas Decor";"Nansei Islands";..;..;..;..
"Christmas Decor";"Democratic People'S Rep. Of Korea";..;..;..;..
"Christmas Decor";"Chinese Taipei";..;..;..;..
"Christmas Decor";"Turkmenistan";..;..;..;..
"Christmas Decor";"Byelorussian Soviet Socialist Rep.";..;..;..;..
"Christmas Decor";"Panama Canal Zone";..;..;..;..
"Christmas Decor";"Gilbert And Ellice Islands";..;..;..;..
"Christmas Decor";"Ceuta And Melilla";..;..;..;..
"Christmas Decor";"Christmas Island";..;..;..;..
"Christmas Decor";"Guinea-Bissau, Rep. Of";..;..;..;..
"Christmas Decor";"Burundi";..;..;..;..
"Christmas Decor";"Cocos Island";..;..;..;..
"Christmas Decor";"French Antilles";..;..;..;..
"Christmas Decor";"Cape Verde";..;..;..;..
"Christmas Decor";"Falkland Islands (Malvinas)";..;..;..;..
"Christmas Decor";"Portuguese Timor And Dependencies";..;..;..;..
"Christmas Decor";"Yemen, People'S Democratic Republic";..;..;..;..
"Christmas Decor";"Central African Republic";..;..;..;..
"Christmas Decor";"Azerbaijan";..;..;..;..
"Christmas Decor";"British Pacific Islands";..;..;..;..
"Christmas Decor";"Equatorial Guinea, Rep. Of";..;..;..;..
"Christmas Decor";"French Southern Territory";..;..;..;..
"Christmas Decor";"Kyrgyzstan";..;..;..;..
"Christmas Decor";"Opt. Ctry.Comb. Netherlands & Germany";..;..;..;..
"Christmas Decor";"Mayotte";..;..;..;..
"Christmas Decor";"Tuvalu";..;..;..;..
"Christmas Decor";"Razerbaijani";..;..;..;..
"Christmas Decor";"Georgia";..;..;..;..
"Christmas Decor";"Montserrat";..;..;..;..
"Christmas Decor";"South And Southeast Asia, N.E.S.";..;..;..;..
"Christmas Decor";"Bouvet Island";..;..;..;..
"Christmas Decor";"Comoros, Rep. Of";..;..;..;..
"Christmas Decor";"St. Pierre And Miguelon";..;..;..;..
"Christmas Decor";"Norfolk Island";..;..;..;..
"Christmas Decor";"Leeward & Windward Is.  5/";..;..;..;..
"Christmas Decor";"St.Kitts & Nevis (St.Christopher & Nevis)";..;..;..;..
"Christmas Decor";"French Indian Ocean Areas";..;..;..;..
"Christmas Decor";"Wake Islands";..;..;..;..
"Christmas Decor";"St. Lucia";..;..;..;..
"Christmas Decor";"Western Portuguese Africa";..;..;..;..
"Christmas Decor";"Wallis And Futuna Islands";..;..;..;..
"Christmas Decor";"Anguilla";..;..;..;..
"Christmas Decor";"Vatican City State";..;..;..;..
"Christmas Decor";"Western Sahara (Spanish Sahara)";..;..;..;..
"Christmas Decor";"Serbia";..;..;..;..
"Christmas Decor";"Faeroe Islands";..;..;..;..
"Christmas Decor";"Heard And Mcdonald Island";..;..;..;..
"Christmas Decor";"Not Specified";..;..;..;..
"Christmas Decor";"Chad";..;..;..;..
"Christmas Decor";"Montenegro";..;..;..;..
"Christmas Decor";"Neutral Zone";..;..;..;..
"Christmas Decor";"Pitcairn Island";..;..;..;..
"Christmas Decor";"Saint Martin";..;..;..;..
"Christmas Decor";"Kosovo";..;..;..;..
"Christmas Decor";"South Georgia And The South Sandwich Islands";..;..;..;..
"Christmas Decor";"Svalbard And Jan Mayen";..;..;..;..
"Christmas Decor";"Channel Islands";..;..;..;..
"Ceramic Tiles And Decor";"American Samoa";1200.00;1960.00;..;..
"Ceramic Tiles And Decor";"Argentina";..;..;..;..
"Ceramic Tiles And Decor";"Australia";335566.00;823065.00;627688.75;476945.00
"Ceramic Tiles And Decor";"Austria";117.00;150.00;..;..
"Ceramic Tiles And Decor";"Bahamas";..;..;..;..
"Ceramic Tiles And Decor";"Bahrain";3537.00;4000.00;..;..
"Ceramic Tiles And Decor";"Barbados";..;..;..;..
"Ceramic Tiles And Decor";"Belgium";..;..;50855.00;20190.00
"Ceramic Tiles And Decor";"Belize (British Honduras)";..;..;..;..
"Ceramic Tiles And Decor";"Bhutan";..;..;..;..
"Ceramic Tiles And Decor";"Bolivia";..;..;..;..
"Ceramic Tiles And Decor";"Brazil";..;..;..;..
"Ceramic Tiles And Decor";"Brunei Darussalam";246.00;8900.00;..;..
"Ceramic Tiles And Decor";"Canada";12488.00;19032.00;8278.51;111096.00
"Ceramic Tiles And Decor";"Canary Islands";..;..;..;..
"Ceramic Tiles And Decor";"Chile";6226.00;4512.00;..;..
"Ceramic Tiles And Decor";"People'S Republic Of China";35728.00;51700.00;17811.00;25799.00
"Ceramic Tiles And Decor";"Taiwan (Rep. Of China)";4992.00;4000.00;..;..
"Ceramic Tiles And Decor";"Colombia";..;..;..;..
"Ceramic Tiles And Decor";"Costa Rica";8856.00;6500.00;281.00;450.00
"Ceramic Tiles And Decor";"Cyprus";..;..;..;..
"Ceramic Tiles And Decor";"Czech Republic (Czechoslovakia)";323.00;2092.00;..;..
"Ceramic Tiles And Decor";"Denmark";18263.00;34473.00;29189.00;28006.00
"Ceramic Tiles And Decor";"Dominican Republic";..;..;..;..
"Ceramic Tiles And Decor";"Ecuador";..;..;..;..
"Ceramic Tiles And Decor";"Egypt Arab Republic";..;..;..;..
"Ceramic Tiles And Decor";"Fiji";5690.00;3500.00;..;..
"Ceramic Tiles And Decor";"Finland";21.00;235.00;..;..
"Ceramic Tiles And Decor";"France";10100.00;78187.00;28385.00;39495.00
"Ceramic Tiles And Decor";"French Polynesia";..;..;..;..
"Ceramic Tiles And Decor";"French West Indies";..;..;..;..
"Ceramic Tiles And Decor";"Gabon";..;..;..;..
"Ceramic Tiles And Decor";"Germany";5878.00;130780.00;10492.30;215708.00
"Ceramic Tiles And Decor";"Greece";..;..;..;..
"Ceramic Tiles And Decor";"Guadeloupe";..;..;..;..
"Ceramic Tiles And Decor";"Honduras, Republic Of";..;..;..;..
"Ceramic Tiles And Decor";"Hong Kong, China";1272.00;17748.00;..;..
"Ceramic Tiles And Decor";"Hungary";..;..;..;..
"Ceramic Tiles And Decor";"Iceland";..;..;..;..
"Ceramic Tiles And Decor";"India";76848.00;231563.00;10253.00;59074.00
"Ceramic Tiles And Decor";"Indonesia";..;..;677.00;5500.00
"Ceramic Tiles And Decor";"Ireland";22833.00;186972.00;58354.55;297078.00
"Ceramic Tiles And Decor";"Israel";..;..;202.02;4519.00
"Ceramic Tiles And Decor";"Italy";..;..;44.00;132.00
"Ceramic Tiles And Decor";"Jamaica (Excludes Cayman Is.,Turks,Caicos)";..;..;..;..
"Ceramic Tiles And Decor";"Japan";876662.27;2918923.00;1329756.80;5059040.00
"Ceramic Tiles And Decor";"Okinawa";..;..;..;..
"Ceramic Tiles And Decor";"Cambodia (Democratic Kampuchea)";..;..;..;..
"Ceramic Tiles And Decor";"Kenya";..;..;..;..
"Ceramic Tiles And Decor";"Republic Of Korea";12799.00;35674.00;5789.00;26670.00
"Ceramic Tiles And Decor";"Kuwait";113.00;2176.00;55.00;10152.00
"Ceramic Tiles And Decor";"Lebanon";..;..;..;..
"Ceramic Tiles And Decor";"Malaysia";98251.00;87524.00;45871.00;81700.00
"Ceramic Tiles And Decor";"Sabah (Comprises Malaysia)";..;..;..;..
"Ceramic Tiles And Decor";"Malta";..;..;..;..
"Ceramic Tiles And Decor";"Mauritius";..;..;..;..
"Ceramic Tiles And Decor";"Mexico";16307.00;138108.00;43973.00;82725.00
"Ceramic Tiles And Decor";"Netherlands";247219.00;163157.00;183338.00;75951.00
"Ceramic Tiles And Decor";"New Caledonia";..;..;..;..
"Ceramic Tiles And Decor";"Vanuatu (New Hebrides)";..;..;..;..
"Ceramic Tiles And Decor";"New Zealand";2365.00;50965.00;2063.00;33358.00
"Ceramic Tiles And Decor";"Nigeria";..;..;1000.00;428.00
"Ceramic Tiles And Decor";"Norway";369.00;5150.00;4200.00;12647.00
"Ceramic Tiles And Decor";"Pakistan, Islamic Rep. Of";..;..;..;..
"Ceramic Tiles And Decor";"Palau, Rep. Of";..;..;9787.00;8167.00
"Ceramic Tiles And Decor";"Papua New Guinea";400.00;68.00;1648.00;5521.00
"Ceramic Tiles And Decor";"Peru";..;..;..;..
"Ceramic Tiles And Decor";"Poland";..;..;..;..
"Ceramic Tiles And Decor";"Portugal";5325.00;3500.00;..;..
"Ceramic Tiles And Decor";"Puerto Rico";171157.32;125128.00;..;..
"Ceramic Tiles And Decor";"Reunion";..;..;..;..
"Ceramic Tiles And Decor";"San Marino";..;..;..;..
"Ceramic Tiles And Decor";"Saudi Arabia";882.00;8283.00;24401.59;58959.00
"Ceramic Tiles And Decor";"Singapore";8312.00;43364.00;2232.00;10268.00
"Ceramic Tiles And Decor";"Slovak Republic (Slovakia)";..;..;..;..
"Ceramic Tiles And Decor";"South Africa, Rep. Of";11115.00;60530.00;5449.00;24380.00
"Ceramic Tiles And Decor";"Spain";49139.00;82515.00;37879.00;39987.00
"Ceramic Tiles And Decor";"Sri Lanka  (Ceylon)";..;..;..;..
"Ceramic Tiles And Decor";"Sweden";42977.00;55144.00;36022.00;30544.00
"Ceramic Tiles And Decor";"Switzerland";4128.00;11000.00;..;..
"Ceramic Tiles And Decor";"Thailand";18418.00;55223.00;18086.54;21431.00
"Ceramic Tiles And Decor";"Trinidad And Tobago";..;..;..;..
"Ceramic Tiles And Decor";"Pacific Trust Territory";..;..;..;..
"Ceramic Tiles And Decor";"Turkey";..;..;..;..
"Ceramic Tiles And Decor";"Turks And Caicos Islands";..;..;..;..
"Ceramic Tiles And Decor";"Ukraine (Ukrainian S.S.R.)";..;..;..;..
"Ceramic Tiles And Decor";"United Arab Emirates, N.E.S.";55023.00;261921.00;123009.73;220148.00
"Ceramic Tiles And Decor";"Oman";..;..;..;..
"Ceramic Tiles And Decor";"Qatar";359.00;22702.00;..;..
"Ceramic Tiles And Decor";"Uk Of Great Britain And N. Ireland";128685.00;359388.00;166190.00;225840.00
"Ceramic Tiles And Decor";"United States Of America";2544637.40;17512829.00;5834625.86;12137941.00
"Ceramic Tiles And Decor";"Guam";2363.00;9198.00;9869.83;24115.00
"Ceramic Tiles And Decor";"Hawaii";..;..;..;..
"Ceramic Tiles And Decor";"Virgin Islands (U.S.)";..;..;..;..
"Ceramic Tiles And Decor";"Uruguay";..;..;..;..
"Ceramic Tiles And Decor";"Venezuela";..;..;..;..
"Ceramic Tiles And Decor";"Vietnam";24.00;4000.00;1438.00;2880.00
"Ceramic Tiles And Decor";"Virgin Islands (British)";..;..;..;..
"Ceramic Tiles And Decor";"Jordan";..;..;..;..
"Ceramic Tiles And Decor";"Micronesia, Federated States Of";43677.00;49152.00;8884.62;21563.00
"Ceramic Tiles And Decor";"Morocco";..;..;..;..
"Ceramic Tiles And Decor";"Panama";..;..;829.00;425.00
"Ceramic Tiles And Decor";"Antigua And Barbuda";..;..;..;..
"Ceramic Tiles And Decor";"Aruba";..;..;..;..
"Ceramic Tiles And Decor";"Cook Islands";..;..;..;..
"Ceramic Tiles And Decor";"Maldives, Rep. Of";..;..;..;..
"Ceramic Tiles And Decor";"Syrian Arab Republic";..;..;..;..
"Ceramic Tiles And Decor";"Russian Federation";..;..;..;..
"Ceramic Tiles And Decor";"Uzbekistan";..;..;..;..
"Ceramic Tiles And Decor";"Swaziland (Eswatini)";..;..;..;..
"Ceramic Tiles And Decor";"Bangladesh";723.00;4888.00;..;..
"Ceramic Tiles And Decor";"Bermuda";..;..;..;..
"Ceramic Tiles And Decor";"Gibraltar";..;..;..;..
"Ceramic Tiles And Decor";"Marshall Islands, Rep. Of";10274.00;11614.00;11524.00;17532.00
"Ceramic Tiles And Decor";"Romania";..;..;..;..
"Ceramic Tiles And Decor";"Latvia (Latvian Soviet Socialist Rep.)";..;..;..;..
"Ceramic Tiles And Decor";"Yemen, Republic Of";..;..;..;..
"Ceramic Tiles And Decor";"Alaska";..;..;..;..
"Ceramic Tiles And Decor";"Myanmar, Union Of (Burma)";123.00;175.00;..;..
"Ceramic Tiles And Decor";"Grenada";..;..;..;..
"Ceramic Tiles And Decor";"Solomon Islands (British)";..;..;60.00;400.00
"Ceramic Tiles And Decor";"Togo";..;..;..;..
"Ceramic Tiles And Decor";"Burkina Faso (Upper Volta)";..;..;..;..
"Ceramic Tiles And Decor";"Zaire (Democratic Republic Of Congo)";..;..;..;..
"Ceramic Tiles And Decor";"Zambia";..;..;..;..
"Ceramic Tiles And Decor";"Algeria";..;..;..;..
"Ceramic Tiles And Decor";"El Salvador";..;..;..;..
"Ceramic Tiles And Decor";"Guatemala";..;..;..;..
"Ceramic Tiles And Decor";"Angola";..;..;..;..
"Ceramic Tiles And Decor";"French Pacific Islands";..;..;..;..
"Ceramic Tiles And Decor";"Slovenia";..;..;..;..
"Ceramic Tiles And Decor";"Luxembourg";..;..;..;..
"Ceramic Tiles And Decor";"Afghanistan";..;..;..;..
"Ceramic Tiles And Decor";"Paraguay";..;..;..;..
"Ceramic Tiles And Decor";"Bulgaria";..;..;..;..
"Ceramic Tiles And Decor";"Mali (West Africa)";..;..;..;..
"Ceramic Tiles And Decor";"Nepal";..;..;..;..
"Ceramic Tiles And Decor";"Netherlands Antilles";..;..;..;..
"Ceramic Tiles And Decor";"Ghana";..;..;..;..
"Ceramic Tiles And Decor";"Cote D' Ivoire (Ivory Coast)";..;..;..;..
"Ceramic Tiles And Decor";"Senegal";..;..;..;..
"Ceramic Tiles And Decor";"Kiribati";..;..;..;..
"Ceramic Tiles And Decor";"Haiti";..;..;..;..
"Ceramic Tiles And Decor";"Macau";659.00;278.00;..;..
"Ceramic Tiles And Decor";"Nicaragua";..;..;..;..
"Ceramic Tiles And Decor";"Spanish Africa, N.E.S.";..;..;..;..
"Ceramic Tiles And Decor";"Tanzania, United Rep. Of";..;..;..;..
"Ceramic Tiles And Decor";"Tunisia";..;..;..;..
"Ceramic Tiles And Decor";"Bosnia And Herzegovina";..;..;..;..
"Ceramic Tiles And Decor";"Croatia";..;..;..;..
"Ceramic Tiles And Decor";"Estonia";..;..;..;..
"Ceramic Tiles And Decor";"Iran, Islamic Rep. Of";..;..;..;..
"Ceramic Tiles And Decor";"Lithuania";..;..;..;..
"Ceramic Tiles And Decor";"Mozambique";..;..;..;..
"Ceramic Tiles And Decor";"Namibia";..;..;..;..
"Ceramic Tiles And Decor";"Nauru, Rep. Of";..;..;..;..
"Ceramic Tiles And Decor";"Zimbabwe (Rhodesia)";..;..;..;..
"Ceramic Tiles And Decor";"Samoa (Western Samoa)";..;..;1434.40;4205.00
"Ceramic Tiles And Decor";"Benin, People'S Rep. Of (Dahomey)";..;..;..;..
"Ceramic Tiles And Decor";"Congo, Rep. Of";..;..;..;..
"Ceramic Tiles And Decor";"Cuba";..;..;..;..
"Ceramic Tiles And Decor";"French Guiana";..;..;..;..
"Ceramic Tiles And Decor";"Lesotho";..;..;..;..
"Ceramic Tiles And Decor";"Martinique";..;..;..;..
"Ceramic Tiles And Decor";"St. Helena";..;..;..;..
"Ceramic Tiles And Decor";"Libyan Arab Jamahiriya";..;..;..;..
"Ceramic Tiles And Decor";"Andorra";..;..;..;..
"Ceramic Tiles And Decor";"Cayman Islands";..;..;..;..
"Ceramic Tiles And Decor";"Liechtenstein";..;..;..;..
"Ceramic Tiles And Decor";"Sarawak (Comprises Malaysia)";..;..;..;..
"Ceramic Tiles And Decor";"Seychelles Republic";..;..;..;..
"Ceramic Tiles And Decor";"Somalia, Democratic Rep. Of";..;..;..;..
"Ceramic Tiles And Decor";"Lao People'S Democratic Republic (Laos)";..;..;..;..
"Ceramic Tiles And Decor";"Mongolia";..;..;..;..
"Ceramic Tiles And Decor";"Belarus (Byelorussian S.S.R.)";..;..;..;..
"Ceramic Tiles And Decor";"British West Africa(Exc. St. Helena)";..;..;..;..
"Ceramic Tiles And Decor";"Other Pacific Islands, N.E.S.   6/";..;..;..;..
"Ceramic Tiles And Decor";"Sierra Leone";..;..;..;..
"Ceramic Tiles And Decor";"Sudan";..;..;..;..
"Ceramic Tiles And Decor";"Uganda";..;..;..;..
"Ceramic Tiles And Decor";"Malawi";..;..;..;..
"Ceramic Tiles And Decor";"Tokelau";..;..;..;..
"Ceramic Tiles And Decor";"Niger";..;..;..;..
"Ceramic Tiles And Decor";"Madagascar, Democratic Rep. Of";..;..;..;..
"Ceramic Tiles And Decor";"Guyana";..;..;..;..
"Ceramic Tiles And Decor";"Cameroon";..;..;..;..
"Ceramic Tiles And Decor";"Curacao";..;..;..;..
"Ceramic Tiles And Decor";"Djibouti (Affars & Issas)";..;..;..;..
"Ceramic Tiles And Decor";"Timor-Leste (East Timor)";..;..;..;..
"Ceramic Tiles And Decor";"Ethiopia";..;..;..;..
"Ceramic Tiles And Decor";"French Oceania";..;..;..;..
"Ceramic Tiles And Decor";"Iraq";..;..;..;..
"Ceramic Tiles And Decor";"Kazakhstan";..;..;..;..
"Ceramic Tiles And Decor";"Liberia";..;..;..;..
"Ceramic Tiles And Decor";"Rwanda";..;..;..;..
"Ceramic Tiles And Decor";"Suriname";..;..;..;..
"Ceramic Tiles And Decor";"Macedonia, The Former Yugoslav Rep. Of";..;..;..;..
"Ceramic Tiles And Decor";"St. Vincent And Grenadines";..;..;..;..
"Ceramic Tiles And Decor";"Botswana";..;..;..;..
"Ceramic Tiles And Decor";"Monaco";..;..;..;..
"Ceramic Tiles And Decor";"Tonga";..;..;..;..
"Ceramic Tiles And Decor";"Guinea";..;..;..;..
"Ceramic Tiles And Decor";"British Indian Ocean Territory";..;..;..;..
"Ceramic Tiles And Decor";"Mauritania";..;..;..;..
"Ceramic Tiles And Decor";"Eritrea";..;..;..;..
"Ceramic Tiles And Decor";"Gambia";..;..;..;..
"Ceramic Tiles And Decor";"U.S. Oceania, N.E.S.";..;..;..;..
"Ceramic Tiles And Decor";"U.S. Minor Outlying Islands";..;..;..;..
"Ceramic Tiles And Decor";"Yemen Arab Republic";..;..;..;..
"Ceramic Tiles And Decor";"Azores";..;..;..;..
"Ceramic Tiles And Decor";"Albania";..;..;..;..
"Ceramic Tiles And Decor";"Antartica";..;..;..;..
"Ceramic Tiles And Decor";"Madeira Islands";..;..;..;..
"Ceramic Tiles And Decor";"Dominica";..;..;..;..
"Ceramic Tiles And Decor";"Northern Mariana Islands";11738.00;7788.00;..;..
"Ceramic Tiles And Decor";"Sao Tome And Principe, Dem. Rep. Of";..;..;..;..
"Ceramic Tiles And Decor";"Tajikistan";..;..;..;..
"Ceramic Tiles And Decor";"Armenia";..;..;..;..
"Ceramic Tiles And Decor";"Midway Islands";..;..;..;..
"Ceramic Tiles And Decor";"Moldova, Republic Of";..;..;..;..
"Ceramic Tiles And Decor";"Greenland";..;..;..;..
"Ceramic Tiles And Decor";"Nansei Islands";..;..;..;..
"Ceramic Tiles And Decor";"Democratic People'S Rep. Of Korea";..;..;..;..
"Ceramic Tiles And Decor";"Chinese Taipei";..;..;..;..
"Ceramic Tiles And Decor";"Turkmenistan";..;..;..;..
"Ceramic Tiles And Decor";"Byelorussian Soviet Socialist Rep.";..;..;..;..
"Ceramic Tiles And Decor";"Panama Canal Zone";..;..;..;..
"Ceramic Tiles And Decor";"Gilbert And Ellice Islands";..;..;..;..
"Ceramic Tiles And Decor";"Ceuta And Melilla";..;..;..;..
"Ceramic Tiles And Decor";"Christmas Island";..;..;..;..
"Ceramic Tiles And Decor";"Guinea-Bissau, Rep. Of";..;..;..;..
"Ceramic Tiles And Decor";"Burundi";..;..;..;..
"Ceramic Tiles And Decor";"Cocos Island";..;..;..;..
"Ceramic Tiles And Decor";"French Antilles";..;..;..;..
"Ceramic Tiles And Decor";"Cape Verde";..;..;..;..
"Ceramic Tiles And Decor";"Falkland Islands (Malvinas)";..;..;..;..
"Ceramic Tiles And Decor";"Portuguese Timor And Dependencies";..;..;..;..
"Ceramic Tiles And Decor";"Yemen, People'S Democratic Republic";..;..;..;..
"Ceramic Tiles And Decor";"Central African Republic";..;..;..;..
"Ceramic Tiles And Decor";"Azerbaijan";..;..;..;..
"Ceramic Tiles And Decor";"British Pacific Islands";..;..;..;..
"Ceramic Tiles And Decor";"Equatorial Guinea, Rep. Of";..;..;..;..
"Ceramic Tiles And Decor";"French Southern Territory";..;..;..;..
"Ceramic Tiles And Decor";"Kyrgyzstan";..;..;..;..
"Ceramic Tiles And Decor";"Opt. Ctry.Comb. Netherlands & Germany";..;..;..;..
"Ceramic Tiles And Decor";"Mayotte";..;..;..;..
"Ceramic Tiles And Decor";"Tuvalu";..;..;..;..
"Ceramic Tiles And Decor";"Razerbaijani";..;..;..;..
"Ceramic Tiles And Decor";"Georgia";..;..;895.00;3500.00
"Ceramic Tiles And Decor";"Montserrat";..;..;..;..
"Ceramic Tiles And Decor";"South And Southeast Asia, N.E.S.";..;..;..;..
"Ceramic Tiles And Decor";"Bouvet Island";..;..;..;..
"Ceramic Tiles And Decor";"Comoros, Rep. Of";..;..;..;..
"Ceramic Tiles And Decor";"St. Pierre And Miguelon";..;..;..;..
"Ceramic Tiles And Decor";"Norfolk Island";..;..;..;..
"Ceramic Tiles And Decor";"Leeward & Windward Is.  5/";..;..;..;..
"Ceramic Tiles And Decor";"St.Kitts & Nevis (St.Christopher & Nevis)";..;..;..;..
"Ceramic Tiles And Decor";"French Indian Ocean Areas";..;..;..;..
"Ceramic Tiles And Decor";"Wake Islands";..;..;..;..
"Ceramic Tiles And Decor";"St. Lucia";..;..;..;..
"Ceramic Tiles And Decor";"Western Portuguese Africa";..;..;..;..
"Ceramic Tiles And Decor";"Wallis And Futuna Islands";..;..;..;..
"Ceramic Tiles And Decor";"Anguilla";..;..;..;..
"Ceramic Tiles And Decor";"Vatican City State";..;..;..;..
"Ceramic Tiles And Decor";"Western Sahara (Spanish Sahara)";..;..;..;..
"Ceramic Tiles And Decor";"Serbia";..;..;..;..
"Ceramic Tiles And Decor";"Faeroe Islands";..;..;..;..
"Ceramic Tiles And Decor";"Heard And Mcdonald Island";..;..;..;..
"Ceramic Tiles And Decor";"Not Specified";..;..;..;..
"Ceramic Tiles And Decor";"Chad";..;..;..;..
"Ceramic Tiles And Decor";"Montenegro";..;..;..;..
"Ceramic Tiles And Decor";"Neutral Zone";..;..;..;..
"Ceramic Tiles And Decor";"Pitcairn Island";..;..;..;..
"Ceramic Tiles And Decor";"Saint Martin";..;..;..;..
"Ceramic Tiles And Decor";"Kosovo";..;..;..;..
"Ceramic Tiles And Decor";"South Georgia And The South Sandwich Islands";..;..;..;..
"Ceramic Tiles And Decor";"Svalbard And Jan Mayen";..;..;..;..
"Ceramic Tiles And Decor";"Channel Islands";..;..;..;..
"Fine Jewelry";"American Samoa";..;..;..;..
"Fine Jewelry";"Argentina";..;..;..;..
"Fine Jewelry";"Australia";1.00;5485.00;..;..
"Fine Jewelry";"Austria";..;..;..;..
"Fine Jewelry";"Bahamas";..;..;..;..
"Fine Jewelry";"Bahrain";..;..;..;..
"Fine Jewelry";"Barbados";..;..;..;..
"Fine Jewelry";"Belgium";..;..;..;..
"Fine Jewelry";"Belize (British Honduras)";..;..;..;..
"Fine Jewelry";"Bhutan";..;..;..;..
"Fine Jewelry";"Bolivia";..;..;..;..
"Fine Jewelry";"Brazil";..;..;..;..
"Fine Jewelry";"Brunei Darussalam";..;..;..;..
"Fine Jewelry";"Canada";..;..;..;..
"Fine Jewelry";"Canary Islands";..;..;..;..
